Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Platt Park,39.687580000000025,-104.98101999999994,Azucar Bakery,39.682415378404144,-104.98732466483848,Bakery
Platt Park,39.687580000000025,-104.98101999999994,Evergreen Apothecary,39.68815736112251,-104.98735908590336,Marijuana Dispensary
Platt Park,39.687580000000025,-104.98101999999994,Dive Inn,39.69146113335627,-104.98726928392549,Bar
Platt Park,39.687580000000025,-104.98101999999994,Uno Mas Taqueria y Cantina,39.687825623720826,-104.98052397739764,Mexican Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Peace Of Mind Massage,39.69389796036943,-104.98060583295553,Massage Studio
Platt Park,39.687580000000025,-104.98101999999994,Nixon's Coffee House,39.6930236,-104.9793129,Café
Platt Park,39.687580000000025,-104.98101999999994,Tavern Platte Park,39.68980123234179,-104.98047969361518,Restaurant
Platt Park,39.687580000000025,-104.98101999999994,James H. Platt Park,39.691630341785775,-104.98480646484413,Park
Platt Park,39.687580000000025,-104.98101999999994,Regal Vintage,39.68273176228235,-104.9873951127722,Thrift / Vintage Store
Platt Park,39.687580000000025,-104.98101999999994,Divino,39.69400325143954,-104.98731711578141,Liquor Store
Platt Park,39.687580000000025,-104.98101999999994,Snarfs,39.689604,-104.987138,Sandwich Place
Platt Park,39.687580000000025,-104.98101999999994,Sexy Pizza,39.68788,-104.9809,Pizza Place
Platt Park,39.687580000000025,-104.98101999999994,Kindness Yoga,39.68153125010355,-104.98794755035809,Yoga Studio
Platt Park,39.687580000000025,-104.98101999999994,The Concoctory,39.68257130801061,-104.98768585661763,Hobby Shop
Platt Park,39.687580000000025,-104.98101999999994,Berriegood Co.,39.69306155399221,-104.97953465024248,Food & Drink Shop
Platt Park,39.687580000000025,-104.98101999999994,GB Fish and Chips,39.692729309791275,-104.9876142206162,Fish & Chips Shop
Platt Park,39.687580000000025,-104.98101999999994,Black Project Spontaneous & Wild Ales,39.69336049199977,-104.98718894185737,Brewery
Platt Park,39.687580000000025,-104.98101999999994,Bird,39.68871382502122,-104.98057912119184,American Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Session Coffee,39.69249068735172,-104.99227231860566,Coffee Shop
Platt Park,39.687580000000025,-104.98101999999994,La Chiva,39.690784844908144,-104.98760027373909,Food Truck
Platt Park,39.687580000000025,-104.98101999999994,Declaration Brewing,39.679622944665766,-104.99081276167435,Brewery
Platt Park,39.687580000000025,-104.98101999999994,Whole Foods Market,39.695815121297066,-104.97983166979162,Grocery Store
Platt Park,39.687580000000025,-104.98101999999994,The Brutal Poodle,39.68079998374524,-104.98775504308449,Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Performance Cycle Of Colorado,39.68071124265379,-104.98720931002202,Motorcycle Shop
Platt Park,39.687580000000025,-104.98101999999994,The Denver Tea Room and Coffee Salon,39.695278877011724,-104.98759456821547,Tea Room
Platt Park,39.687580000000025,-104.98101999999994,The Original Pasquini's,39.69285557389985,-104.98710080990723,Italian Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Fifty Two 80's,39.682640727375464,-104.98747063347955,Antique Shop
Platt Park,39.687580000000025,-104.98101999999994,Lucile's Creole Cafe,39.678723037349194,-104.97584295986515,Cajun / Creole Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Herman's Hideaway,39.68789864296166,-104.98728774039748,Bar
Platt Park,39.687580000000025,-104.98101999999994,The Post Chicken And Beer,39.67651175752685,-104.98741913155904,Fried Chicken Joint
Platt Park,39.687580000000025,-104.98101999999994,LAWS Whiskey House,39.690705325686835,-104.98846843175754,Whisky Bar
Platt Park,39.687580000000025,-104.98101999999994,Makan Malaysian Cafe,39.68295843488879,-104.98062390732133,Malay Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Harvard Gulch Park,39.67695981736469,-104.97830053894566,Park
Platt Park,39.687580000000025,-104.98101999999994,Easton Training Center,39.69307212760871,-104.99208427850114,Martial Arts Dojo
Platt Park,39.687580000000025,-104.98101999999994,Chipotle Mexican Grill,39.678334075873096,-104.96783187268201,Mexican Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Morning Collective,39.67726518990141,-104.98708536657504,Breakfast Spot
Platt Park,39.687580000000025,-104.98101999999994,The Burrito Company,39.69329021638625,-104.99235332764242,Mexican Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Lincoln's Roadhouse,39.69466473792023,-104.98075971333077,American Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Birdsall,39.688567,-104.987335,Garden Center
Platt Park,39.687580000000025,-104.98101999999994,Livegreen,39.675778,-104.987973,Alternative Healer
Platt Park,39.687580000000025,-104.98101999999994,Capital Tea,39.6901719638046,-104.98737462965434,Tea Room
Platt Park,39.687580000000025,-104.98101999999994,Snarf's Sandwiches,39.67868427958372,-104.96692342498332,Sandwich Place
Platt Park,39.687580000000025,-104.98101999999994,Jelly U Cafe,39.67840154417107,-104.96731110909079,Breakfast Spot
Platt Park,39.687580000000025,-104.98101999999994,Breakfast King,39.69639581268533,-104.99171501214929,Breakfast Spot
Platt Park,39.687580000000025,-104.98101999999994,Kentucky Inn,39.70042471760578,-104.98015506057293,Dive Bar
Platt Park,39.687580000000025,-104.98101999999994,Kaladi Brothers Coffee,39.67838947399182,-104.96701416066126,Coffee Shop
Platt Park,39.687580000000025,-104.98101999999994,Pub On Pearl,39.69648675527601,-104.98067691236835,Pub
Platt Park,39.687580000000025,-104.98101999999994,Starbucks,39.693588146780655,-104.99269587789017,Coffee Shop
Platt Park,39.687580000000025,-104.98101999999994,FERMÆNTRA,39.67861669353334,-104.96714705360387,Brewery
Platt Park,39.687580000000025,-104.98101999999994,Palenque Mezcaleria,39.69322193060695,-104.98693799548288,Mexican Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Starbucks,39.67869,-104.968506,Coffee Shop
Platt Park,39.687580000000025,-104.98101999999994,Sprouts Farmers Market,39.69707,-104.985274,Big Box Store
Platt Park,39.687580000000025,-104.98101999999994,The Herbal Cure,39.698963832741114,-104.98342531094421,Herbs & Spices Store
Platt Park,39.687580000000025,-104.98101999999994,Bill's Sports Collectibles,39.6741765,-104.9879507,Hobby Shop
Platt Park,39.687580000000025,-104.98101999999994,Atticus,39.67865448776214,-104.97366505335994,Gastropub
Platt Park,39.687580000000025,-104.98101999999994,Dietrich’s Chocolate & Espresso,39.678368199690205,-104.96692814134848,Café
Platt Park,39.687580000000025,-104.98101999999994,Zocalo Restaurant And Bar,39.676556104943806,-104.98737414986388,Mexican Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Pearl St. Blues And Brews,39.694193139041055,-104.98038199730951,Concert Hall
Platt Park,39.687580000000025,-104.98101999999994,Aqua Golf,39.690252286124945,-104.99369388841143,Golf Course
Platt Park,39.687580000000025,-104.98101999999994,The Rosedale,39.678655177129016,-104.97371821940217,Bar
Platt Park,39.687580000000025,-104.98101999999994,7-Eleven,39.690373473902,-104.991944432258,Convenience Store
Platt Park,39.687580000000025,-104.98101999999994,Anthony's Pizza & Pasta,39.678391893204406,-104.96809044440502,Pizza Place
Platt Park,39.687580000000025,-104.98101999999994,Arc Thrift Store,39.68916111896199,-104.98788789493844,Thrift / Vintage Store
Platt Park,39.687580000000025,-104.98101999999994,Redbox,39.693199640618246,-104.9805409841845,Video Store
Platt Park,39.687580000000025,-104.98101999999994,Starbucks,39.6773863183011,-104.97252606652005,Coffee Shop
Platt Park,39.687580000000025,-104.98101999999994,Jimmy Johns Gourmet Sandwiches,39.68685804456446,-104.96759224732996,Sandwich Place
Platt Park,39.687580000000025,-104.98101999999994,Target,39.68628515262073,-104.96378718206306,Big Box Store
Platt Park,39.687580000000025,-104.98101999999994,Habibi Hookah Cafe,39.683796465545676,-104.98720002581878,Hookah Bar
Platt Park,39.687580000000025,-104.98101999999994,U.S. Bank ATM,39.69623164738742,-104.98724082614623,ATM
Platt Park,39.687580000000025,-104.98101999999994,Taste Of Thailand,39.67752090855743,-104.98719518206492,Thai Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Good Times Burgers & Frozen Custard,39.67883,-104.988203,Fast Food Restaurant
Platt Park,39.687580000000025,-104.98101999999994,Overland Park Golf Course,39.683114473874234,-104.99743119125084,Golf Course
Platt Park,39.687580000000025,-104.98101999999994,Barton Lacrosse Stadium,39.68212820430227,-104.96359729998125,Stadium
Platt Park,39.687580000000025,-104.98101999999994,Bushwackers Saloon,39.68087717033836,-104.98782676208278,Rock Club
Platt Park,39.687580000000025,-104.98101999999994,Einstein Bros Bagels,39.6787374,-104.9729881,Bagel Shop
Platt Park,39.687580000000025,-104.98101999999994,The Studios at Overland Crossing,39.67626591223972,-104.99265454136088,Art Gallery
Platt Park,39.687580000000025,-104.98101999999994,Redbox,39.67934606459522,-104.97261088357236,Video Store
Platt Park,39.687580000000025,-104.98101999999994,Dairy Queen,39.67641635435109,-104.98789862906231,Fast Food Restaurant
Regis,39.787420000000054,-105.04098999999997,The Noshery,39.78723986579188,-105.03443842413986,Café
Regis,39.787420000000054,-105.04098999999997,Willis Case Golf Course,39.78647283059056,-105.04645206694885,Golf Course
Regis,39.787420000000054,-105.04098999999997,Brooklyn's Finest Pizza,39.78764107370648,-105.03483751438642,Pizza Place
Regis,39.787420000000054,-105.04098999999997,Goldspot Brewing Company,39.786882019168054,-105.03444875989862,Brewery
Regis,39.787420000000054,-105.04098999999997,Berkeley Park,39.780701821493665,-105.0458870154315,Park
Regis,39.787420000000054,-105.04098999999997,Rocky Top Tavern,39.78578437164972,-105.03475788326382,Bar
Regis,39.787420000000054,-105.04098999999997,Call To Arms Brewing Company,39.77891425531715,-105.0436384895791,Brewery
Regis,39.787420000000054,-105.04098999999997,MAS KAOS Pizzeria & Taqueria,39.778941816282575,-105.04374911679847,Brewery
Regis,39.787420000000054,-105.04098999999997,Cafe Brazil,39.77714426073626,-105.03445420432773,Brazilian Restaurant
Regis,39.787420000000054,-105.04098999999997,Local 46,39.77993705674932,-105.04389574549177,Bar
Regis,39.787420000000054,-105.04098999999997,Billy's Inn,39.77680414854255,-105.03484146553491,Mexican Restaurant
Regis,39.787420000000054,-105.04098999999997,Parisi Italian Market & Deli,39.77672974439945,-105.04414038245557,Italian Restaurant
Regis,39.787420000000054,-105.04098999999997,"Tocabe, An American Indian Eatery",39.776644612264235,-105.03436760606476,Taco Place
Regis,39.787420000000054,-105.04098999999997,Rocky Mountain Lake Park,39.78064879235879,-105.03382734445317,Park
Regis,39.787420000000054,-105.04098999999997,Small Batch Liquors,39.77601548859603,-105.04381043494688,Liquor Store
Regis,39.787420000000054,-105.04098999999997,Oriental Theater,39.776894843831954,-105.04354767591053,Music Venue
Regis,39.787420000000054,-105.04098999999997,Atomic Cowboy,39.7744340863713,-105.04422046989204,Pizza Place
Regis,39.787420000000054,-105.04098999999997,Cozy Cottage,39.77590730980684,-105.04421895339837,Breakfast Spot
Regis,39.787420000000054,-105.04098999999997,Denver Biscuit Company,39.774409147871694,-105.04419191528393,Breakfast Spot
Regis,39.787420000000054,-105.04098999999997,Biju's Little Curry Shop,39.77441824601363,-105.04442876976782,Indian Restaurant
Regis,39.787420000000054,-105.04098999999997,Thai Bao,39.78983548631653,-105.02670992754736,Vietnamese Restaurant
Regis,39.787420000000054,-105.04098999999997,Berkeley Leashless Dog Park,39.78220268124582,-105.05230180834158,Dog Run
Regis,39.787420000000054,-105.04098999999997,El Chingon Mexican Bistro,39.77588009173734,-105.04388523586364,Mexican Restaurant
Regis,39.787420000000054,-105.04098999999997,Swing Thai,39.77619368311833,-105.04383443729469,Thai Restaurant
Regis,39.787420000000054,-105.04098999999997,BookBar,39.77521265607196,-105.04388758974878,Wine Bar
Regis,39.787420000000054,-105.04098999999997,Lakeside Amusement Park,39.779122334197865,-105.0540947244188,Theme Park
Regis,39.787420000000054,-105.04098999999997,Fat Sully's,39.774518756799274,-105.04424017319147,Pizza Place
Regis,39.787420000000054,-105.04098999999997,De Steeg Brewing,39.77612869605895,-105.04358748371286,Brewery
Regis,39.787420000000054,-105.04098999999997,Ragin' Hog BBQ,39.776177621565765,-105.03503430313734,BBQ Joint
Regis,39.787420000000054,-105.04098999999997,Scratch Burrito & Happy Tap,39.77611591503548,-105.03418439486197,Burrito Place
Regis,39.787420000000054,-105.04098999999997,Empanada Express,39.77677606197749,-105.04292518333902,Latin American Restaurant
Regis,39.787420000000054,-105.04098999999997,Pasty Republic,39.77366661471164,-105.04392846519968,Bakery
Regis,39.787420000000054,-105.04098999999997,Anytime Fitness,39.77585925,-105.0355119,Gym
Regis,39.787420000000054,-105.04098999999997,Mouthfuls,39.77446951016157,-105.0438898682447,Pet Store
Regis,39.787420000000054,-105.04098999999997,McCoy's Restaurant,39.784914478390604,-105.02565273068143,Diner
Regis,39.787420000000054,-105.04098999999997,Winchell's Donut Shop,39.78682691952417,-105.02547986403064,Donut Shop
Regis,39.787420000000054,-105.04098999999997,Cesar Chavez Park,39.77337218669185,-105.04439124438893,Park
Regis,39.787420000000054,-105.04098999999997,7-Eleven,39.7889507695115,-105.024688760759,Convenience Store
Regis,39.787420000000054,-105.04098999999997,Taco Veloz,39.79027561768954,-105.02565846855451,Mexican Restaurant
Regis,39.787420000000054,-105.04098999999997,Dollar General,39.79267046035359,-105.052422327286,Discount Store
Regis,39.787420000000054,-105.04098999999997,Dollar Tree,39.79023427455134,-105.02480858270837,Discount Store
Regis,39.787420000000054,-105.04098999999997,Little Ceasars,39.786107247838444,-105.02494614699972,Pizza Place
Regis,39.787420000000054,-105.04098999999997,Wendy's,39.78670717830235,-105.02481357024402,Fast Food Restaurant
Regis,39.787420000000054,-105.04098999999997,SUBWAY,39.78983573801676,-105.02568638362185,Sandwich Place
Regis,39.787420000000054,-105.04098999999997,Church's Chicken,39.786121,-105.025459,Fried Chicken Joint
Regis,39.787420000000054,-105.04098999999997,Pizza Hut,39.78951498793634,-105.02566612799455,Pizza Place
Regis,39.787420000000054,-105.04098999999997,Cricket Wireless Authorized Retailer,39.790005,-105.02561,Mobile Phone Shop
Regis,39.787420000000054,-105.04098999999997,Taco Bell,39.78965433840998,-105.02493744866145,Fast Food Restaurant
Regis,39.787420000000054,-105.04098999999997,Village Inn,39.784925,-105.024743,Diner
Regis,39.787420000000054,-105.04098999999997,Viva Burrito,39.79055631009344,-105.02565267661852,Mexican Restaurant
Regis,39.787420000000054,-105.04098999999997,Burger King,39.78526986242406,-105.02578581870694,Fast Food Restaurant
Regis,39.787420000000054,-105.04098999999997,Handy Market,39.79120272244232,-105.04387225178058,Convenience Store
Regis,39.787420000000054,-105.04098999999997,Yareth's,39.79132302197975,-105.04399001598358,Burrito Place
Regis,39.787420000000054,-105.04098999999997,Sunnyside Liquors,39.79126058620042,-105.04439163605278,Liquor Store
Regis,39.787420000000054,-105.04098999999997,Raleigh Street Bakery,39.79208099999999,-105.041906,Bakery
Regis,39.787420000000054,-105.04098999999997,All Points Pack and Ship,39.7939445,-105.0437445,Shipping Store
Regis,39.787420000000054,-105.04098999999997,Coach America,39.79195353165989,-105.05203256585382,Bus Station
Regis,39.787420000000054,-105.04098999999997,Rocky Mountain Specialty Gear,39.793514251708984,-105.05207824707031,Hunting Supply
Regis,39.787420000000054,-105.04098999999997,Lowell Ponds State Wildlife Area,39.797086598988805,-105.03517994630067,Park
Regis,39.787420000000054,-105.04098999999997,McDonald's,39.79010789956551,-105.02507280214621,Fast Food Restaurant
Regis,39.787420000000054,-105.04098999999997,Good Times Drive Thru,39.78698247830991,-105.02558071288067,Food
Regis,39.787420000000054,-105.04098999999997,Doctors Orders,39.78871642749351,-105.02505449269198,Pharmacy
Regis,39.787420000000054,-105.04098999999997,ScienTurfic Sod,39.79113547463881,-105.05801260471344,Farm
Regis,39.787420000000054,-105.04098999999997,Mile High Soap,39.79184758226002,-105.05822718143467,Hobby Shop
Regis,39.787420000000054,-105.04098999999997,Pyro City Fireworks,39.79488,-105.02563,Fireworks Store
Rosedale,39.67491000000007,-104.98184999999995,The Post Chicken And Beer,39.67651175752685,-104.98741913155904,Fried Chicken Joint
Rosedale,39.67491000000007,-104.98184999999995,Harvard Gulch Park,39.67695981736469,-104.97830053894566,Park
Rosedale,39.67491000000007,-104.98184999999995,Livegreen,39.675778,-104.987973,Alternative Healer
Rosedale,39.67491000000007,-104.98184999999995,Harvard Gulch Golf Course,39.67307342730698,-104.97983524339145,Golf Course
Rosedale,39.67491000000007,-104.98184999999995,Morning Collective,39.67726518990141,-104.98708536657504,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Keith's Coffee Bar,39.672062221575935,-104.97329659147373,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Park Burger,39.682285336623764,-104.98025353772535,Burger Joint
Rosedale,39.67491000000007,-104.98184999999995,Maddie's,39.672708637716596,-104.97358338789405,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Colorado Alternative Medicine,39.67316251389021,-104.98721702604887,Marijuana Dispensary
Rosedale,39.67491000000007,-104.98184999999995,Little India,39.67328025788945,-104.9731086873718,Indian Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Bill's Sports Collectibles,39.6741765,-104.9879507,Hobby Shop
Rosedale,39.67491000000007,-104.98184999999995,Cana Wine Bar,39.67031488417028,-104.98747587203978,Wine Bar
Rosedale,39.67491000000007,-104.98184999999995,Lucile's Creole Cafe,39.678723037349194,-104.97584295986515,Cajun / Creole Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Declaration Brewing,39.679622944665766,-104.99081276167435,Brewery
Rosedale,39.67491000000007,-104.98184999999995,Platt Park Brewing Co,39.682560142934925,-104.98063100862318,Brewery
Rosedale,39.67491000000007,-104.98184999999995,Steam,39.68385230625843,-104.98058622188283,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Sweet Cow,39.68243287786301,-104.98039815405771,Ice Cream Shop
Rosedale,39.67491000000007,-104.98184999999995,Swallow Hill,39.66785075541861,-104.9867093994678,Music Venue
Rosedale,39.67491000000007,-104.98184999999995,Gennaro's,39.669633772059555,-104.98741760654082,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Azucar Bakery,39.682415378404144,-104.98732466483848,Bakery
Rosedale,39.67491000000007,-104.98184999999995,Kindness Yoga,39.68153125010355,-104.98794755035809,Yoga Studio
Rosedale,39.67491000000007,-104.98184999999995,El Tejado,39.6685548,-104.9878677,Mexican Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Colore Italian Restaurant,39.66768045056841,-104.98729081523858,Italian Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Performance Cycle Of Colorado,39.68071124265379,-104.98720931002202,Motorcycle Shop
Rosedale,39.67491000000007,-104.98184999999995,Euro Crepes,39.683092763548174,-104.98709046184777,Creperie
Rosedale,39.67491000000007,-104.98184999999995,The Brutal Poodle,39.68079998374524,-104.98775504308449,Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Roaming Buffalo Bar-B-Q,39.673362118370534,-104.9735375490726,BBQ Joint
Rosedale,39.67491000000007,-104.98184999999995,Corvus Coffee Roasters,39.68484798301361,-104.9872612953186,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Regal Vintage,39.68273176228235,-104.9873951127722,Thrift / Vintage Store
Rosedale,39.67491000000007,-104.98184999999995,Little's Wine & Spirits,39.67333023938589,-104.97336526561338,Liquor Store
Rosedale,39.67491000000007,-104.98184999999995,Zocalo Restaurant And Bar,39.676556104943806,-104.98737414986388,Mexican Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Chipotle Mexican Grill,39.678334075873096,-104.96783187268201,Mexican Restaurant
Rosedale,39.67491000000007,-104.98184999999995,The Concoctory,39.68257130801061,-104.98768585661763,Hobby Shop
Rosedale,39.67491000000007,-104.98184999999995,The Copper Pot,39.66598073787158,-104.98743264156116,American Restaurant
Rosedale,39.67491000000007,-104.98184999999995,"Isis Books, Gifts & Healing Oasis",39.6664292,-104.987951,Bookstore
Rosedale,39.67491000000007,-104.98184999999995,Jelly U Cafe,39.67840154417107,-104.96731110909079,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Illegal Pete's,39.67827334697499,-104.96658950372064,Burrito Place
Rosedale,39.67491000000007,-104.98184999999995,Grandma's House,39.68547555299163,-104.98740955602608,Brewery
Rosedale,39.67491000000007,-104.98184999999995,Snarf's Sandwiches,39.67868427958372,-104.96692342498332,Sandwich Place
Rosedale,39.67491000000007,-104.98184999999995,John Holly's Asian Bistro,39.672622259397706,-104.97336331300961,Asian Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Kaladi Brothers Coffee,39.67838947399182,-104.96701416066126,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Breakfast on Broadway,39.66385510430907,-104.98814687886401,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Jerusalem Restaurant,39.678397633213656,-104.96536414359859,Middle Eastern Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Fifty Two 80's,39.682640727375464,-104.98747063347955,Antique Shop
Rosedale,39.67491000000007,-104.98184999999995,La Cour Art Bar,39.68674680211273,-104.98776260312226,French Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Starbucks,39.66428382796345,-104.98726180489965,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Atticus,39.67865448776214,-104.97366505335994,Gastropub
Rosedale,39.67491000000007,-104.98184999999995,FERMÆNTRA,39.67861669353334,-104.96714705360387,Brewery
Rosedale,39.67491000000007,-104.98184999999995,Starbucks,39.67869,-104.968506,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Pearl Street Farmers Market,39.68923778795691,-104.98045141138148,Farmers Market
Rosedale,39.67491000000007,-104.98184999999995,Trompeau Bakery,39.66326799092498,-104.98718030576609,Bakery
Rosedale,39.67491000000007,-104.98184999999995,5 Green Boxes,39.68806843006064,-104.98038885017637,Gift Shop
Rosedale,39.67491000000007,-104.98184999999995,Dietrich’s Chocolate & Espresso,39.678368199690205,-104.96692814134848,Café
Rosedale,39.67491000000007,-104.98184999999995,The Rosedale,39.678655177129016,-104.97371821940217,Bar
Rosedale,39.67491000000007,-104.98184999999995,Makan Malaysian Cafe,39.68295843488879,-104.98062390732133,Malay Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Starbucks,39.6773863183011,-104.97252606652005,Coffee Shop
Rosedale,39.67491000000007,-104.98184999999995,Jimano's Pizzeria,39.66301171377158,-104.98713449921881,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Evergreen Apothecary,39.68815736112251,-104.98735908590336,Marijuana Dispensary
Rosedale,39.67491000000007,-104.98184999999995,Anthony's Pizza & Pasta,39.678391893204406,-104.96809044440502,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Taste Of Thailand,39.67752090855743,-104.98719518206492,Thai Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Uno Mas Taqueria y Cantina,39.687825623720826,-104.98052397739764,Mexican Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Ototo Food And Wine Bar,39.6892568336857,-104.9806401608726,Japanese Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Dairy Queen,39.67641635435109,-104.98789862906231,Fast Food Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Rocky Mountain Feline Rescue,39.673243,-104.99223893136497,Pet Store
Rosedale,39.67491000000007,-104.98184999999995,Que Bueno Suerte,39.6890533,-104.9801214,Mexican Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Sexy Pizza,39.68788,-104.9809,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Good Times Burgers & Frozen Custard,39.67883,-104.988203,Fast Food Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Urban Roadhouse,39.67828965246671,-104.96599163534704,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Herman's Hideaway,39.68789864296166,-104.98728774039748,Bar
Rosedale,39.67491000000007,-104.98184999999995,The Studios at Overland Crossing,39.67626591223972,-104.99265454136088,Art Gallery
Rosedale,39.67491000000007,-104.98184999999995,Miyako Ra-men,39.66350001737983,-104.98711530495378,Japanese Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Walgreens,39.66133810461414,-104.98724682262036,Pharmacy
Rosedale,39.67491000000007,-104.98184999999995,Bird,39.68871382502122,-104.98057912119184,American Restaurant
Rosedale,39.67491000000007,-104.98184999999995,SUBWAY,39.677945699071564,-104.98712507203092,Sandwich Place
Rosedale,39.67491000000007,-104.98184999999995,Birdsall,39.688567,-104.987335,Garden Center
Rosedale,39.67491000000007,-104.98184999999995,Einstein Bros Bagels,39.6787374,-104.9729881,Bagel Shop
Rosedale,39.67491000000007,-104.98184999999995,Bates & Logan Park,39.66333204480587,-104.98131290947572,Soccer Field
Rosedale,39.67491000000007,-104.98184999999995,Hertz,39.670349,-104.987852,Rental Car Location
Rosedale,39.67491000000007,-104.98184999999995,Redbox,39.677402134432,-104.97228582139746,Video Store
Rosedale,39.67491000000007,-104.98184999999995,Bushwackers Saloon,39.68087717033836,-104.98782676208278,Rock Club
Rosedale,39.67491000000007,-104.98184999999995,Redbox,39.67934606459522,-104.97261088357236,Video Store
Rosedale,39.67491000000007,-104.98184999999995,Dunkin' Donuts,39.67453322621795,-104.98101052882403,Donut Shop
Rosedale,39.67491000000007,-104.98184999999995,Papa Johns,39.67874302602311,-104.9697442049416,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Breakfast Palace,39.680207181963574,-104.98736156438848,Breakfast Spot
Rosedale,39.67491000000007,-104.98184999999995,Walgreens,39.67950990176167,-104.9726003408432,Pharmacy
Rosedale,39.67491000000007,-104.98184999999995,Habibi Hookah Cafe,39.683796465545676,-104.98720002581878,Hookah Bar
Rosedale,39.67491000000007,-104.98184999999995,7-Eleven,39.67821557165,-104.96834769845,Convenience Store
Rosedale,39.67491000000007,-104.98184999999995,Jimmy John's,39.66196510753241,-104.98796389997713,Sandwich Place
Rosedale,39.67491000000007,-104.98184999999995,Taco Bell,39.674615757272015,-104.98734045319941,Fast Food Restaurant
Rosedale,39.67491000000007,-104.98184999999995,The Stadium Inn,39.6786887318699,-104.967438836986,Dive Bar
Rosedale,39.67491000000007,-104.98184999999995,Panda Express,39.662622250475174,-104.98736831063647,Chinese Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Enterprise Rent-A-Car,39.68419798118204,-104.98724426331592,Rental Car Location
Rosedale,39.67491000000007,-104.98184999999995,Domino's Pizza,39.678311563471944,-104.97385829687119,Pizza Place
Rosedale,39.67491000000007,-104.98184999999995,Safeway,39.67736299326967,-104.97203707695007,Grocery Store
Rosedale,39.67491000000007,-104.98184999999995,Carl's Jr.,39.678760170936584,-104.96916711330414,Fast Food Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Morgans Liquor,39.67819561937505,-104.9730565678578,Liquor Store
Rosedale,39.67491000000007,-104.98184999999995,Twin Dragon Restaurant,39.66169246105848,-104.98777328004869,Chinese Restaurant
Rosedale,39.67491000000007,-104.98184999999995,World's Best Roasted Chili,39.678505030764406,-104.9820717162571,Farmers Market
Rosedale,39.67491000000007,-104.98184999999995,SONIC Drive In,39.6690607180163,-104.987924475303,Fast Food Restaurant
Rosedale,39.67491000000007,-104.98184999999995,Smoker Friendly,39.67797882508011,-104.9874804577856,Smoke Shop
Ruby Hill,39.69106000000005,-105.00873999999999,Chain Reaction Brewery,39.699576951542156,-105.00133458143358,Brewery
Ruby Hill,39.69106000000005,-105.00873999999999,Pho 95,39.690987341077644,-105.02551384754821,Noodle House
Ruby Hill,39.69106000000005,-105.00873999999999,Session Coffee,39.69249068735172,-104.99227231860566,Coffee Shop
Ruby Hill,39.69106000000005,-105.00873999999999,Star Kitchen,39.69731156829677,-105.02427906891246,Dim Sum Restaurant
