Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Top Category
Harvey Park,39.66250000000008,-105.04226999999997,McDonald's,39.6553099681135,-105.05541756749153,Fast Food Restaurant,Food
Harvey Park,39.66250000000008,-105.04226999999997,Colorado Heights University Theater,39.6602094760152,-105.0280232697379,Indie Theater,Arts & Entertainment
Harvey Park,39.66250000000008,-105.04226999999997,Walgreens,39.6574928,-105.0543766,Pharmacy,Shop & Service
Harvey Park,39.66250000000008,-105.04226999999997,Bear Valley Shopping Center,39.654991406602775,-105.0518743783829,Shopping Mall,Shop & Service
Harvey Park,39.66250000000008,-105.04226999999997,Barn Store,39.664895884272546,-105.02709874606285,Convenience Store,Shop & Service
Harvey Park,39.66250000000008,-105.04226999999997,Sheridan Blvd & Hampden Ave,39.65315198209655,-105.05315780639648,Intersection,Travel & Transport
Harvey Park,39.66250000000008,-105.04226999999997,ABC Liquors,39.65544824363244,-105.05618051816892,Liquor Store,Shop & Service
Harvey Park,39.66250000000008,-105.04226999999997,Giuseppe's Pizzeria,39.65551011964036,-105.05624089746934,Pizza Place,Food
Harvey Park,39.66250000000008,-105.04226999999997,Super Carniceria Compare,39.6654669642848,-105.02480810534564,Grocery Store,Shop & Service
Harvey Park,39.66250000000008,-105.04226999999997,Federal Blvd & Yale Ave,39.66772998438873,-105.02513408660889,Intersection,Travel & Transport
Harvey Park South,39.66250000000008,-105.04226999999997,Warehouse Liquor Mart,39.65385105004971,-105.03133720637263,Liquor Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,YMCA,39.651274863675404,-105.0517552988739,Gym,Outdoors & Recreation
Harvey Park South,39.66250000000008,-105.04226999999997,Starbucks #52834,39.656852,-105.053552,Coffee Shop,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Starbucks,39.654557,-105.051136,Coffee Shop,Food
Harvey Park South,39.66250000000008,-105.04226999999997,SUBWAY,39.65482507790282,-105.05227920402831,Sandwich Place,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Dollar Tree,39.656140082924225,-105.0485914894116,Discount Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Anytime Fitness,39.65596537034127,-105.04843100675106,Gym / Fitness Center,Outdoors & Recreation
Harvey Park South,39.66250000000008,-105.04226999999997,King Soopers,39.6547365,-105.0514314,Supermarket,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,4G's,39.66591285288808,-105.02451067856717,Mexican Restaurant,Food
Harvey Park South,39.66250000000008,-105.04226999999997,IHOP,39.65469549435446,-105.05271671333743,Breakfast Spot,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Jade Cafe,39.655416632051995,-105.05592603522587,Chinese Restaurant,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Redbox,39.655949,-105.055284,Video Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Little Caesars Pizza,39.66226865082399,-105.02464336238481,Pizza Place,Food
Harvey Park South,39.66250000000008,-105.04226999999997,U.S. Bank ATM,39.65596397625459,-105.05098967311454,ATM,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Walmart Neighborhood Market,39.655632331706585,-105.05451139941825,Grocery Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Wells Fargo ATM,39.6557491300262,-105.05045634110456,ATM,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Sally's Beauty Supply,39.65474206340001,-105.05226271253198,Cosmetics Shop,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,The Home Depot,39.65446949735861,-105.04954755306244,Hardware Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Great Clips,39.65578895216323,-105.04824592731893,Salon / Barbershop,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,7-Eleven,39.6536207560786,-105.031763836741,Convenience Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Bear Creek Park,39.65283112902537,-105.0438494217408,Park,Outdoors & Recreation
Harvey Park South,39.66250000000008,-105.04226999999997,Family Dollar,39.6661,-105.025,Discount Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Dog House Tavern,39.65490064077056,-105.04751619282479,Bar,Nightlife Spot
Harvey Park South,39.66250000000008,-105.04226999999997,Goodwill Denver - Bear Valley,39.65542845420435,-105.04812477456392,Thrift / Vintage Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,McDonald's,39.6553099681135,-105.05541756749153,Fast Food Restaurant,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Colorado Heights University Theater,39.6602094760152,-105.0280232697379,Indie Theater,Arts & Entertainment
Harvey Park South,39.66250000000008,-105.04226999999997,Walgreens,39.6574928,-105.0543766,Pharmacy,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Bear Valley Shopping Center,39.654991406602775,-105.0518743783829,Shopping Mall,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Barn Store,39.664895884272546,-105.02709874606285,Convenience Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Sheridan Blvd & Hampden Ave,39.65315198209655,-105.05315780639648,Intersection,Travel & Transport
Harvey Park South,39.66250000000008,-105.04226999999997,ABC Liquors,39.65544824363244,-105.05618051816892,Liquor Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Giuseppe's Pizzeria,39.65551011964036,-105.05624089746934,Pizza Place,Food
Harvey Park South,39.66250000000008,-105.04226999999997,Super Carniceria Compare,39.6654669642848,-105.02480810534564,Grocery Store,Shop & Service
Harvey Park South,39.66250000000008,-105.04226999999997,Federal Blvd & Yale Ave,39.66772998438873,-105.02513408660889,Intersection,Travel & Transport
Highland,39.76442000000003,-105.01197999999994,American Cultures Kombucha Taproom,39.763083,-105.011332,Tea Room,Food
Highland,39.76442000000003,-105.01197999999994,Old Major,39.763561838494695,-105.0110773085629,American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Williams & Graham,39.761888247568436,-105.01102656161505,Cocktail Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Bar Dough,39.76221131075734,-105.01349337115539,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Tamales by La Casita,39.76652749982992,-105.01151920695119,Mexican Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Postino,39.76150787002384,-105.01067775000756,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Highland Tap and Burger,39.76219933669092,-105.01328788553694,Burger Joint,Food
Highland,39.76442000000003,-105.01197999999994,Recess Beer Garden,39.761645538757136,-105.0103712220484,Beer Garden,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Uncle,39.76216490399159,-105.01322150911957,Asian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Stir Cooking School,39.76242168808819,-105.01601907818868,Trade School,College & University
Highland,39.76442000000003,-105.01197999999994,"Avanti F&B, a collective eatery",39.762169631034084,-105.0063034411991,Food Court,Food
Highland,39.76442000000003,-105.01197999999994,Señor Bear,39.76330794086563,-105.0113618755637,Latin American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Little Man Ice Cream,39.75955342487129,-105.01109162738389,Ice Cream Shop,Food
Highland,39.76442000000003,-105.01197999999994,Root Down,39.763112041096264,-105.00563419397143,American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Wooden Spoon,39.761982775620375,-105.0163824105965,Bakery,Food
Highland,39.76442000000003,-105.01197999999994,Duo Restaurant,39.762089549228286,-105.01616927708287,New American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,El Five,39.759196100717645,-105.01130134557133,Tapas Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Linger,39.75943777220876,-105.01131417538815,New American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Mizu,39.75908616356278,-105.01069146696086,Japanese Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Kobe An,39.76457655662942,-105.00517583822418,Japanese Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Illegal Pete's,39.7695809633657,-105.00927810285711,Burrito Place,Food
Highland,39.76442000000003,-105.01197999999994,LOLA,39.75921776525998,-105.01082514083446,Mexican Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Black Eye Coffee Shop,39.76468112193405,-105.00402538713634,Café,Food
Highland,39.76442000000003,-105.01197999999994,Gaetano's,39.76921339563649,-105.01103610823674,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,CorePower Yoga,39.75988727945794,-105.01612991094589,Yoga Studio,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Sushi Ronin,39.75919056395704,-105.01167751209674,Sushi Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Western Daughters Butcher Shop,39.763787416011496,-105.01112340612855,Butcher,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Prost Brewing,39.7614385,-105.0066986,Brewery,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,The Truffle Table,39.75812885138886,-105.01164282658492,Wine Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Menchies,39.7619288029522,-105.02032947949446,Frozen Yogurt Shop,Food
Highland,39.76442000000003,-105.01197999999994,Highland Tavern,39.7645245450757,-105.00392589919537,Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Masterpiece Delicatessen,39.7583362629727,-105.00946341183392,Sandwich Place,Food
Highland,39.76442000000003,-105.01197999999994,Denver Beer Co.,39.75823612163107,-105.00733118312259,Brewery,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,The Bindery,39.76048534656041,-105.00635446388772,New American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Spuntino,39.762100031838386,-105.01992438465265,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Ste. Ellie,39.75739989729396,-105.00841579144372,Cocktail Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Colt & Gray,39.757468441981054,-105.00825911618836,American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Sushi Sasa,39.75670112214983,-105.00936667368005,Sushi Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Los Carboncitos,39.769199021747276,-105.00659151577257,Mexican Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Bamboo Sushi,39.76151461846187,-105.01051343937269,Sushi Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Park Burger,39.76206785818366,-105.02005258477946,Burger Joint,Food
Highland,39.76442000000003,-105.01197999999994,Cask and Craft,39.76893870354864,-105.011080214674,Beer Store,Shop & Service
Highland,39.76442000000003,-105.01197999999994,My Brother's Bar,39.75623169184121,-105.00922029546224,Pub,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Low Country Kitchen,39.75904466836861,-105.01096545237314,Southern / Soul Food Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Ale House at Amato's,39.75857276783263,-105.00919142229698,Beer Garden,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Symmetry Therapeutic Massage Spa,39.762005075946064,-105.01633580761433,Spa,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Red Poppy,39.758250243745785,-105.0124829245759,Hookah Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,REI,39.755622,-105.009853,Sporting Goods Shop,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Ohana Island Kitchen,39.7581291928578,-105.01135548890767,Hawaiian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,The Freyja Project,39.765486147461225,-105.011156921454,Yoga Studio,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Occidental Bar,39.76194106409086,-105.0109342995922,Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Proto's Pizza-Denver,39.75679712905078,-105.00893734680209,Pizza Place,Food
Highland,39.76442000000003,-105.01197999999994,LoHi SteakBar,39.7621090738155,-105.01107803507212,American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Zio Romolo's Alley Bar,39.76201438544645,-105.01618280166255,Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Kindness Yoga,39.75722480952117,-105.00877385641678,Yoga Studio,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,LoHi Athletic Club,39.75951085696194,-105.01131441590971,Gym,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Forest Room 5,39.75780582533906,-105.0111734769589,Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,City of Cuernavaca Park,39.762416816781176,-105.00104399049856,Park,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Metropolis Coffee,39.759018111617884,-105.00871974446335,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,Sapor Coffee & Concepts,39.756985567336415,-105.01784530648611,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,Lechuga's Italian Restaurant,39.76710603472895,-105.0113207485613,Pizza Place,Food
Highland,39.76442000000003,-105.01197999999994,Tony P's Highland,39.76198502370349,-105.01602218691275,Pizza Place,Food
Highland,39.76442000000003,-105.01197999999994,Buchi Cafe Cubano,39.769435660622364,-105.02022320400633,Cuban Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Habit Carbon,39.757345,-105.008493,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,The Lumber Baron Inn and Gardens,39.76829542303444,-105.01872457220557,Bed & Breakfast,Travel & Transport
Highland,39.76442000000003,-105.01197999999994,Denver Skate Park,39.759445610330985,-105.00265785475801,Skate Park,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Confluence Park,39.75448692690256,-105.00856943810193,Park,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,The High Lonesome,39.76435395608297,-105.00397797034896,Dive Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,The Family Jones,39.76286512692749,-105.00542318229813,Cocktail Bar,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Riverfront Park,39.75620698382686,-105.00466069319789,Park,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Savory Spice Shop,39.75701205200202,-105.00863665751727,Gourmet Shop,Shop & Service
Highland,39.76442000000003,-105.01197999999994,The Universal,39.76949612315922,-105.02332566172466,Breakfast Spot,Food
Highland,39.76442000000003,-105.01197999999994,Sassafras American Eatery,39.7549981949428,-105.02013599713588,Southern / Soul Food Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Huckleberry Roasters,39.77544939204246,-105.00668694626806,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,Corks Wine Store,39.75769935733878,-105.0078723353257,Wine Shop,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Zuni Street Brewing Company,39.758563594163185,-105.01531909553188,Brewery,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Just BE,39.75607851820499,-105.00904641049506,Café,Food
Highland,39.76442000000003,-105.01197999999994,Platte River Bridge,39.75637754275113,-105.00685424340458,Bridge,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,House of Commons,39.756846410128205,-105.0087890193987,Tea Room,Food
Highland,39.76442000000003,-105.01197999999994,Commons Park,39.75572827475747,-105.00562503168432,Park,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,"Marcella’s Ristorante, Pizzeria And Wine Bar – LoHi",39.7603529,-105.0068207,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,BriDer,39.75811466608892,-105.0074666853103,Café,Food
Highland,39.76442000000003,-105.01197999999994,Cherry Bean,39.772826,-105.011316,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,Diebolt Brewing Co.,39.77038136088239,-105.00308866511301,Brewery,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Inside Scoop Creamery,39.756965711173414,-105.008609749463,Ice Cream Shop,Food
Highland,39.76442000000003,-105.01197999999994,Factotum Brewhouse,39.77023124959768,-105.00200040408836,Brewery,Nightlife Spot
Highland,39.76442000000003,-105.01197999999994,Denver Poke Company,39.756477,-105.00804,Poke Place,Food
Highland,39.76442000000003,-105.01197999999994,Amendment XXI Wine & Spirits,39.75808098928028,-105.01146846398893,Wine Shop,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Whole Foods Market,39.75443642885084,-105.00167482857749,Grocery Store,Shop & Service
Highland,39.76442000000003,-105.01197999999994,Chickee's Lil Kitchen,39.7761903912033,-105.01578273296526,Cajun / Creole Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Bacon Social House,39.77627372110365,-105.01696929251793,New American Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Public School 303,39.75360113331446,-105.0030095615762,Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,TAVERNETTA,39.753099097500495,-105.0017543309544,Italian Restaurant,Food
Highland,39.76442000000003,-105.01197999999994,Emage,39.75748371064746,-105.00799087340383,Board Shop,Shop & Service
Highland,39.76442000000003,-105.01197999999994,ProsperOats,39.7579732,-105.0114789,Breakfast Spot,Food
Highland,39.76442000000003,-105.01197999999994,Starbucks,39.75501465,-105.0091045,Coffee Shop,Food
Highland,39.76442000000003,-105.01197999999994,Denver Union Station,39.75340984151637,-105.00022138682314,Train Station,Travel & Transport
Highland,39.76442000000003,-105.01197999999994,Colorado Athletic Club - Union Station,39.75391,-105.002644,Gym / Fitness Center,Outdoors & Recreation
Highland,39.76442000000003,-105.01197999999994,Kimpton Hotel Born,39.753132950343044,-105.00212613398992,Hotel,Travel & Transport
Highland,39.76442000000003,-105.01197999999994,Highland Park,39.76287998016297,-105.02605438307525,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Robinson Park,39.71987856283521,-104.92798292564147,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,High Point Creamery,39.71282756108267,-104.92244334229261,Ice Cream Shop,Food
Hilltop,39.71861000000007,-104.92459999999994,Park Burger,39.71290379018236,-104.9224713955677,Burger Joint,Food
Hilltop,39.71861000000007,-104.92459999999994,Locanda Del Borgo,39.72135093272811,-104.92267736528079,Italian Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Cranmer Park,39.71910426187165,-104.93539810180664,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Crestmoor Park,39.71421132487238,-104.91426113582631,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Las Tortas,39.7080995,-104.9253765,Mexican Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Kind Love,39.71093419683364,-104.936457317791,Herbs & Spices Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Inga's Alpine Tavern,39.70850103134941,-104.92734732096513,Cocktail Bar,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Petes Fruits and Vegetables,39.71300202433522,-104.92185289483406,Grocery Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,JCC Sports & Fitness,39.71069094714376,-104.93011196555912,Gym / Fitness Center,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,King Soopers,39.7083969,-104.9325197,Grocery Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Cherry Creek Athletic Club,39.70690370000001,-104.9325586,Gym / Fitness Center,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Santiago's Mexican Restaurant,39.70730055853174,-104.92138338050006,Mexican Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Papou's Pizza,39.708705354136654,-104.92811285195346,Pizza Place,Food
Hilltop,39.71861000000007,-104.92459999999994,Natural Grocers,39.710771261574514,-104.93534229407567,Organic Grocery,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Noodles & Company,39.7096373,-104.9337814,Noodle House,Food
Hilltop,39.71861000000007,-104.92459999999994,El Torito #3,39.708361,-104.930088,Mexican Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Sams No. 3,39.7083534615845,-104.9335622145909,Diner,Food
Hilltop,39.71861000000007,-104.92459999999994,The Watering Bowl,39.70806117972334,-104.92439370264218,Bar,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Copper Door Coffee,39.731141847951356,-104.91920168212056,Coffee Shop,Food
Hilltop,39.71861000000007,-104.92459999999994,Ambli,39.70594326005246,-104.92071880527357,Tapas Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Jewish Community Center,39.710455098860066,-104.93058081741086,Office,Professional & Other Places
Hilltop,39.71861000000007,-104.92459999999994,Bed Bath & Beyond,39.7097371,-104.9375269,Furniture / Home Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,King Soopers Fuel Center,39.7080184,-104.9324972,Gas Station,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,PetSmart,39.7100465,-104.9370955,Pet Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Starbucks,39.708004,-104.932536,Coffee Shop,Food
Hilltop,39.71861000000007,-104.92459999999994,Starbucks,39.707073,-104.92051,Coffee Shop,Food
Hilltop,39.71861000000007,-104.92459999999994,DC Burns Park,39.71161227310121,-104.9401829652508,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,"For The Love of Dog, Daycare and Spa (Doggie Daycare)",39.70755997613908,-104.93147390107953,Pet Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Darque Tan,39.7087860107422,-104.928108215332,Tanning Salon,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Mir Park,39.70642961903695,-104.92925101237184,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Mayfair Park,39.731854024623374,-104.91927755005862,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,Les Delices De Paris,39.7055983543396,-104.92185294628143,Bakery,Food
Hilltop,39.71861000000007,-104.92459999999994,Performance Bicycle,39.7104986,-104.9394213,Bike Shop,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,College Inn,39.72916670304131,-104.93592896323848,Bar,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Payless ShoeSource,39.71044041168929,-104.93854882452032,Shoe Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Enterprise Rent-A-Car,39.7081878478866,-104.93146088721005,Rental Car Location,Travel & Transport
Hilltop,39.71861000000007,-104.92459999999994,24 Hour Fitness,39.710710294176636,-104.93933879970513,Gym / Fitness Center,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,El Potrero,39.707650894248815,-104.93465126254789,Gay Bar,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Great Clips,39.7107666939411,-104.94020327925682,Salon / Barbershop,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,CVS pharmacy,39.708671745520874,-104.93755402165935,Pharmacy,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Goodwill,39.70742715515847,-104.92950003731447,Thrift / Vintage Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Wendy's,39.71102667787349,-104.93857651948929,Fast Food Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Tuesday Morning,39.70668151616757,-104.92127278450431,Furniture / Home Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Subway,39.706827655191745,-104.92135700862696,Sandwich Place,Food
Hilltop,39.71861000000007,-104.92459999999994,Subway,39.729078583401204,-104.93684875614214,Sandwich Place,Food
Hilltop,39.71861000000007,-104.92459999999994,A&W,39.71123,-104.94041,Fast Food Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Dollar Tree,39.705969479871285,-104.9216120170191,Discount Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Penthouse Club Denver,39.70765716785727,-104.93555619178187,Strip Club,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Walgreens,39.710335378267594,-104.93945867665394,Pharmacy,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Subway,39.71083415032212,-104.94039017764338,Sandwich Place,Food
Hilltop,39.71861000000007,-104.92459999999994,KFC,39.711236368625805,-104.94026542270183,Fast Food Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,Personal Injury Law Firm,39.71892270715757,-104.91361856460571,Lawyer,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,the sun deck,39.72289475648755,-104.9118388686193,Lounge,Nightlife Spot
Hilltop,39.71861000000007,-104.92459999999994,Abo's Pizza,39.711349077338944,-104.91290955220579,Pizza Place,Food
Hilltop,39.71861000000007,-104.92459999999994,Food Mart,39.71134071,-104.9128223,Convenience Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Shopfast,39.710925538214,-104.91256167811164,Convenience Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Berthas Baja Bistro,39.730751,-104.919514,Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,4G's Mexican,39.73083805893551,-104.91919993142518,Mexican Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,I Love Knitting,39.7058,-104.92181,Arts & Crafts Store,Shop & Service
Hilltop,39.71861000000007,-104.92459999999994,Park That Shall Not Be Named,39.72012547127506,-104.90769152072339,Park,Outdoors & Recreation
Hilltop,39.71861000000007,-104.92459999999994,la fillette,39.72919746079933,-104.93558003568103,Bakery,Food
Hilltop,39.71861000000007,-104.92459999999994,Sweet Rice Cafe,39.731892484653414,-104.9192474012567,Asian Restaurant,Food
Hilltop,39.71861000000007,-104.92459999999994,6th & Colorado,39.72557648946167,-104.94075334990231,Intersection,Travel & Transport
Hilltop,39.71861000000007,-104.92459999999994,RBG Fit Club,39.73207861209902,-104.93105186990229,Gym,Outdoors & Recreation
Indian Creek,39.684734344465,-104.897361755171,High Line Canal Trail,39.689978640354624,-104.89126867191041,Trail,Outdoors & Recreation
Indian Creek,39.684734344465,-104.897361755171,Dumb Friends League,39.67898077610552,-104.90253221672128,Animal Shelter,Professional & Other Places
Indian Creek,39.684734344465,-104.897361755171,Copper Kettle Brewing Company,39.692699527459595,-104.89139235049309,Brewery,Nightlife Spot
Indian Creek,39.684734344465,-104.897361755171,Comrade Brewing Company,39.675611223934716,-104.89849985688846,Brewery,Nightlife Spot
Indian Creek,39.684734344465,-104.897361755171,Wallaby's Liquor Warehouse,39.68878113837863,-104.88796747716675,Liquor Store,Shop & Service
Indian Creek,39.684734344465,-104.897361755171,Judge Joseph E. Cook Park,39.68775423581271,-104.91063594818115,Park,Outdoors & Recreation
Indian Creek,39.684734344465,-104.897361755171,Pat's Philly Steaks & Subs,39.67737415493188,-104.90228979408973,American Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,Golden Shanghai Restaurant,39.690415717121965,-104.88969967597232,Chinese Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,Planet Fitness,39.67829383173537,-104.90452052001612,Gym / Fitness Center,Outdoors & Recreation
Indian Creek,39.684734344465,-104.897361755171,Starbucks Coffee,39.689468735115305,-104.88922733939711,Coffee Shop,Food
Indian Creek,39.684734344465,-104.897361755171,Wing Slingers,39.67663900486152,-104.90315796035888,Wings Joint,Food
Indian Creek,39.684734344465,-104.897361755171,Nara,39.67498442031021,-104.90231867106738,Hookah Bar,Nightlife Spot
Indian Creek,39.684734344465,-104.897361755171,Phở Denver,39.67522496307598,-104.90108091236391,Vietnamese Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,Pho 66,39.67519297616605,-104.90105715535044,Vietnamese Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,J's Noodles & New Thai,39.683207478258,-104.88081927707952,Thai Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,La Cocina De Marcos,39.676596563722505,-104.90293929390073,Mexican Restaurant,Food
Indian Creek,39.684734344465,-104.897361755171,Winchell's,39.67823605313532,-104.91206880254077,Donut Shop,Food
